Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total,Mean Sales,Medain Sales:,Std Dev
891-01-7034,Cairo,Mandalay,Normal,Female,Electronic accessories,74.71,6,22.413,470.673,01-01-2019,7:07:00 PM,Cash,448.26,4.761904762,22.413,6.7,448.26,,,
744-09-5786,Cairo,Mandalay,Normal,Male,Electronic accessories,22.01,6,6.603,138.663,01-02-2019,6:50:00 PM,Cash,132.06,4.761904762,6.603,7.6,132.06,,,
727-17-0390,Alex,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,3/16/2019,12:43:00 PM,Ewallet,318.05,4.761904762,15.9025,4.8,318.05,,,
568-88-3448,Alex,Yangon,Normal,Male,Health and beauty,25,1,1.25,26.25,03-03-2019,3:09:00 PM,Ewallet,25,4.761904762,1.25,5.5,25,,,
187-83-5490,Alex,Yangon,Member,Male,Electronic accessories,20.77,4,4.154,87.234,1/31/2019,1:47:00 PM,Cash,83.08,4.761904762,4.154,4.7,83.08,,,
767-54-1907,Cairo,Mandalay,Member,Female,Fashion accessories,29.56,5,7.39,155.19,2/13/2019,4:59:00 PM,Cash,147.8,4.761904762,7.39,6.9,147.8,,,
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2/15/2019,2:15:00 PM,Credit card,696.6,4.761904762,34.83,4.5,696.6,,,
533-33-5337,Cairo,Mandalay,Normal,Male,Electronic accessories,79.39,10,39.695,833.595,02-07-2019,8:24:00 PM,Cash,793.9,4.761904762,39.695,6.2,793.9,,,
325-90-8763,Giza,Naypyitaw,Member,Female,Electronic accessories,46.57,10,23.285,488.985,1/27/2019,1:58:00 PM,Cash,465.7,4.761904762,23.285,7.6,465.7,,,
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2/23/2019,4:52:00 PM,Credit card,35.89,4.761904762,1.7945,7.9,35.89,,,
639-76-1242,Giza,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,212.73,02-03-2019,3:19:00 PM,Cash,202.6,4.761904762,10.13,4.5,202.6,,,
234-03-4040,Cairo,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,03-03-2019,12:25:00 PM,Credit card,730.5,4.761904762,36.525,8.7,730.5,,,
326-71-2155,Giza,Naypyitaw,Normal,Female,Sports and travel,73.95,4,14.79,310.59,02-03-2019,10:02:00 AM,Cash,295.8,4.761904762,14.79,6.1,295.8,,,
320-32-8842,Giza,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,3/17/2019,6:58:00 PM,Cash,22.62,4.761904762,1.131,6.4,22.62,,,
470-32-9057,Alex,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,3/28/2019,3:31:00 PM,Credit card,256.7,4.761904762,12.835,9.1,256.7,,,
878-30-2331,Giza,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,03-02-2019,11:22:00 AM,Credit card,545.5,4.761904762,27.275,7.1,545.5,,,
440-59-5691,Giza,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,02-08-2019,1:12:00 PM,Credit card,260.05,4.761904762,13.0025,7.7,260.05,,,
554-53-3790,Cairo,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,3/22/2019,6:33:00 PM,Cash,222.12,4.761904762,11.106,4.5,222.12,,,
746-19-0921,Giza,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,02-09-2019,10:02:00 AM,Ewallet,21.58,4.761904762,1.079,7.2,21.58,,,
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2/15/2019,11:21:00 AM,Cash,98.84,4.761904762,4.942,8.4,98.84,,,
767-05-1286,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,1/23/2019,12:10:00 PM,Ewallet,502.62,4.761904762,25.131,5.4,502.62,,,
340-21-9136,Alex,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,1/25/2019,11:40:00 AM,Cash,160.2,4.761904762,8.01,9.7,160.2,,,
405-31-3305,Alex,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,02-02-2019,6:31:00 PM,Credit card,431.3,4.761904762,21.565,5.5,431.3,,,
731-59-7531,Cairo,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,3/30/2019,5:58:00 PM,Cash,580.56,4.761904762,29.028,4.6,580.56,,,
676-39-6028,Alex,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,3/30/2019,5:04:00 PM,Cash,322.2,4.761904762,16.11,6.6,322.2,,,
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2/25/2019,8:35:00 PM,Credit card,195.54,4.761904762,9.777,6.3,195.54,,,
485-30-8700,Alex,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,3/18/2019,4:10:00 PM,Credit card,166.3,4.761904762,8.315,4.2,166.3,,,
598-47-9715,Giza,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,03-07-2019,4:54:00 PM,Ewallet,336.28,4.761904762,16.814,4.4,336.28,,,
701-69-8742,Cairo,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,3/16/2019,10:11:00 AM,Ewallet,343.7,4.761904762,17.185,6.7,343.7,,,
575-67-1508,Alex,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,1/29/2019,11:26:00 AM,Ewallet,38.6,4.761904762,1.93,6.7,38.6,,,
541-08-3113,Giza,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,02-02-2019,8:29:00 PM,Cash,527.76,4.761904762,26.388,8.4,527.76,,,
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2/15/2019,12:12:00 PM,Cash,328,4.761904762,16.4,6.2,328,,,
674-15-9296,Alex,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,01-08-2019,1:05:00 PM,Ewallet,185.7,4.761904762,9.285,5,185.7,,,
305-18-3552,Cairo,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,02-12-2019,4:19:00 PM,Cash,603.8,4.761904762,30.19,6,603.8,,,
493-65-6248,Giza,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,01-01-2019,7:48:00 PM,Credit card,369.8,4.761904762,18.49,7,369.8,,,
438-01-4015,Cairo,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,3/21/2019,3:25:00 PM,Ewallet,197.96,4.761904762,9.898,6.6,197.96,,,
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2/28/2019,2:42:00 PM,Cash,410.9,4.761904762,20.545,7.3,410.9,,,
795-49-7276,Alex,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,3/23/2019,6:59:00 PM,Ewallet,148.6,4.761904762,7.43,8.3,148.6,,,
556-72-8512,Giza,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2019,8:47:00 PM,Cash,22.96,4.761904762,1.148,4.3,22.96,,,
627-95-3243,Cairo,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,02-04-2019,1:21:00 PM,Ewallet,699.12,4.761904762,34.956,9.8,699.12,,,
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,3/13/2019,7:48:00 PM,Ewallet,69.4,4.761904762,3.47,8.2,69.4,,,
510-09-5628,Alex,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,3/15/2019,6:20:00 PM,Credit card,196.6,4.761904762,9.83,7.2,196.6,,,
608-04-3797,Cairo,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,03-05-2019,8:24:00 PM,Ewallet,202.56,4.761904762,10.128,8.7,202.56,,,
148-82-2527,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,03-05-2019,1:44:00 PM,Credit card,121.2,4.761904762,6.06,8.4,121.2,,,
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2/26/2019,11:48:00 AM,Ewallet,199.78,4.761904762,9.989,7.1,199.78,,,
632-32-4574,Cairo,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,3/20/2019,2:14:00 PM,Cash,607.36,4.761904762,30.368,5.5,607.36,,,
556-97-7101,Giza,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,01-01-2019,3:51:00 PM,Cash,126.44,4.761904762,6.322,8.5,126.44,,,
862-59-8517,Giza,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,1/27/2019,11:17:00 AM,Cash,541.44,4.761904762,27.072,6.2,541.44,,,
401-18-8016,Cairo,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,1/21/2019,5:36:00 PM,Cash,98.13,4.761904762,4.9065,8.9,98.13,,,
420-18-8989,Alex,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,02-02-2019,3:47:00 PM,Cash,412.16,4.761904762,20.608,9.6,412.16,,,
277-63-2961,Cairo,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,02-03-2019,3:53:00 PM,Credit card,73.97,4.761904762,3.6985,5.4,73.97,,,
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,01-05-2019,12:40:00 PM,Ewallet,31.9,4.761904762,1.595,9.1,31.9,,,
620-02-2046,Giza,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,1/27/2019,7:48:00 PM,Ewallet,138.8,4.761904762,6.94,9,138.8,,,
282-35-2475,Cairo,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,3/25/2019,5:53:00 PM,Cash,186.62,4.761904762,9.331,6.3,186.62,,,
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2/25/2019,4:36:00 PM,Credit card,88.45,4.761904762,4.4225,9.5,88.45,,,
726-29-6793,Alex,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,1/28/2019,8:54:00 PM,Ewallet,193.44,4.761904762,9.672,9.8,193.44,,,
387-49-4215,Cairo,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,01-08-2019,12:50:00 PM,Cash,145.5,4.761904762,7.275,6.7,145.5,,,
862-17-9201,Cairo,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,1/29/2019,10:48:00 AM,Credit card,504.3,4.761904762,25.215,7.7,504.3,,,
291-21-5991,Cairo,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,3/29/2019,2:28:00 PM,Cash,306.45,4.761904762,15.3225,7,306.45,,,
602-80-9671,Giza,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,02-09-2019,5:15:00 PM,Credit card,95.7,4.761904762,4.785,5.1,95.7,,,
347-72-6115,Cairo,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,1/16/2019,6:03:00 PM,Credit card,635.18,4.761904762,31.759,6.2,635.18,,,
209-61-0206,Alex,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,01-05-2019,5:29:00 PM,Ewallet,214.55,4.761904762,10.7275,6.1,214.55,,,
595-27-4851,Alex,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,1/27/2019,6:05:00 PM,Ewallet,379.96,4.761904762,18.998,9.3,379.96,,,
189-52-0236,Alex,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,3/14/2019,12:07:00 PM,Cash,696.85,4.761904762,34.8425,7.6,696.85,,,
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2/23/2019,7:49:00 PM,Credit card,408.73,4.761904762,20.4365,8.2,408.73,,,
413-20-6708,Giza,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,3/18/2019,3:52:00 PM,Ewallet,51.47,4.761904762,2.5735,8.5,51.47,,,
425-85-2085,Cairo,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,3/29/2019,4:48:00 PM,Ewallet,274.3,4.761904762,13.715,9.8,274.3,,,
521-18-7827,Giza,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,1/22/2019,8:46:00 PM,Credit card,196.95,4.761904762,9.8475,8.7,196.95,,,
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,03-01-2019,6:14:00 PM,Ewallet,69.46,4.761904762,3.473,9.7,69.46,,,
600-38-9738,Giza,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,3:05:00 PM,Credit card,359.6,4.761904762,17.98,4.3,359.6,,,
734-91-1155,Cairo,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,3/26/2019,10:34:00 AM,Credit card,137.13,4.761904762,6.8565,7.7,137.13,,,
451-28-5717,Giza,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,3/20/2019,11:23:00 AM,Cash,499.02,4.761904762,24.951,7.3,499.02,,,
609-81-8548,Alex,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,02-06-2019,1:55:00 PM,Credit card,224.64,4.761904762,11.232,5.9,224.64,,,
133-14-7229,Giza,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,01-01-2019,11:43:00 AM,Cash,125.74,4.761904762,6.287,5,125.74,,,
534-01-4457,Alex,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,1/27/2019,2:36:00 PM,Credit card,490.26,4.761904762,24.513,8,490.26,,,
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2/25/2019,4:03:00 PM,Ewallet,457.05,4.761904762,22.8525,7.1,457.05,,,
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,1/16/2019,8:03:00 PM,Credit card,156.84,4.761904762,7.842,9,156.84,,,
339-38-9982,Cairo,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,1/13/2019,2:55:00 PM,Ewallet,119.72,4.761904762,5.986,6.7,119.72,,,
827-44-5872,Cairo,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,02-07-2019,11:28:00 AM,Credit card,543.6,4.761904762,27.18,6.1,543.6,,,
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2/17/2019,7:41:00 PM,Cash,882.81,4.761904762,44.1405,9.3,882.81,,,
287-83-1405,Alex,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,02-12-2019,7:01:00 PM,Ewallet,152.58,4.761904762,7.629,7,152.58,,,
435-13-4908,Alex,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,1/24/2019,6:04:00 PM,Credit card,693.44,4.761904762,34.672,7.2,693.44,,,
857-67-9057,Cairo,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,02-06-2019,7:20:00 PM,Ewallet,229.5,4.761904762,11.475,8.2,229.5,,,
236-27-1144,Giza,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,3/26/2019,10:31:00 AM,Ewallet,146.79,4.761904762,7.3395,8.4,146.79,,,
892-05-6689,Alex,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,03-11-2019,1:28:00 PM,Ewallet,141.6,4.761904762,7.08,6.2,141.6,,,
583-41-4548,Giza,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,02-07-2019,11:36:00 AM,Ewallet,116.69,4.761904762,5.8345,7.4,116.69,,,
339-12-4827,Cairo,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,01-05-2019,11:32:00 AM,Credit card,73.96,4.761904762,3.698,5,73.96,,,
643-38-7867,Alex,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,03-07-2019,11:44:00 AM,Ewallet,97.94,4.761904762,4.897,6.9,97.94,,,
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2/25/2019,5:16:00 PM,Credit card,292.2,4.761904762,14.61,4.9,292.2,,,
358-88-9262,Giza,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,02-01-2019,6:43:00 PM,Ewallet,524.88,4.761904762,26.244,5.1,524.88,,,
460-35-4390,Alex,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,1/22/2019,11:00:00 AM,Ewallet,92.04,4.761904762,4.602,9.1,92.04,,,
343-87-0864,Giza,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,01-03-2019,10:30:00 AM,Credit card,75.88,4.761904762,3.794,7.1,75.88,,,
173-50-1108,Cairo,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2/13/2019,12:14:00 PM,Credit card,80.72,4.761904762,4.036,5,80.72,,,
243-47-2663,Giza,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,1/28/2019,4:43:00 PM,Credit card,112.62,4.761904762,5.631,5.5,112.62,,,
841-18-8232,Cairo,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,01-05-2019,8:40:00 PM,Credit card,71.2,4.761904762,3.56,9.2,71.2,,,
701-23-5550,Cairo,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,3/19/2019,1:40:00 PM,Ewallet,155.24,4.761904762,7.762,4.9,155.24,,,
647-50-1224,Alex,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,01-12-2019,4:23:00 PM,Ewallet,294.2,4.761904762,14.71,8.9,294.2,,,
541-48-8554,Alex,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,01-07-2019,12:08:00 PM,Credit card,548.55,4.761904762,27.4275,6,548.55,,,
539-21-7227,Cairo,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,5:45:00 PM,Cash,257.7,4.761904762,12.885,4.2,257.7,,,
213-32-1216,Alex,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,1/23/2019,10:28:00 AM,Cash,396.36,4.761904762,19.818,7.3,396.36,,,
747-58-7183,Cairo,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,02-09-2019,8:31:00 PM,Ewallet,171.81,4.761904762,8.5905,6.5,171.81,,,
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2/22/2019,10:49:00 AM,Cash,488.79,4.761904762,24.4395,8.9,488.79,,,
210-57-1719,Cairo,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,02-05-2019,12:34:00 PM,Cash,524.16,4.761904762,26.208,9.7,524.16,,,
399-69-4630,Giza,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,03-07-2019,10:23:00 AM,Credit card,133.26,4.761904762,6.663,8.6,133.26,,,
134-75-2619,Alex,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,3/25/2019,6:51:00 PM,Cash,135.24,4.761904762,6.762,6.9,135.24,,,
356-44-8813,Cairo,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,1/20/2019,1:45:00 PM,Credit card,112.44,4.761904762,5.622,7.7,112.44,,,
198-66-9832,Cairo,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,02-04-2019,7:38:00 PM,Cash,144.08,4.761904762,7.204,9.5,144.08,,,
283-26-5248,Giza,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,1/30/2019,8:23:00 PM,Ewallet,985.2,4.761904762,49.26,4.5,985.2,,,
712-39-0363,Alex,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,01-02-2019,3:24:00 PM,Ewallet,249.96,4.761904762,12.498,5.6,249.96,,,
218-59-9410,Alex,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,3/29/2019,4:54:00 PM,Ewallet,217.26,4.761904762,10.863,8.2,217.26,,,
174-75-0888,Cairo,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,3/14/2019,12:32:00 PM,Cash,194.22,4.761904762,9.711,7.3,194.22,,,
866-99-7614,Giza,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,02-11-2019,3:42:00 PM,Credit card,892,4.761904762,44.6,4.4,892,,,
134-54-4720,Cairo,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,1/30/2019,1:58:00 PM,Ewallet,339.36,4.761904762,16.968,5.7,339.36,,,
760-90-2357,Alex,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,3/20/2019,3:08:00 PM,Ewallet,447.06,4.761904762,22.353,5,447.06,,,
514-37-2845,Cairo,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,3/20/2019,1:02:00 PM,Cash,198.5,4.761904762,9.925,9,198.5,,,
698-98-5964,Alex,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,1/17/2019,1:01:00 PM,Credit card,812.1,4.761904762,40.605,6.3,812.1,,,
718-57-9773,Giza,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,02-03-2019,4:40:00 PM,Credit card,493.3,4.761904762,24.665,9.4,493.3,,,
651-88-7328,Alex,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,01-01-2019,1:55:00 PM,Cash,591.66,4.761904762,29.583,7.7,591.66,,,
241-11-2261,Cairo,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,01-10-2019,10:33:00 AM,Credit card,559.02,4.761904762,27.951,5.5,559.02,,,
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,03-02-2019,4:42:00 PM,Ewallet,517.86,4.761904762,25.893,4.1,517.86,,,
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2/25/2019,5:16:00 PM,Credit card,410.2,4.761904762,20.51,7.6,410.2,,,
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,1/29/2019,11:48:00 AM,Cash,266.7,4.761904762,13.335,8.6,266.7,,,
239-48-4278,Alex,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,03-10-2019,7:35:00 PM,Ewallet,70.91,4.761904762,3.5455,8.3,70.91,,,
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,1/13/2019,7:55:00 PM,Credit card,144.78,4.761904762,7.239,8.1,144.78,,,
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,3/22/2019,2:33:00 PM,Credit card,429.55,4.761904762,21.4775,8.6,429.55,,,
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,03-01-2019,7:49:00 PM,Ewallet,569.17,4.761904762,28.4585,6.3,569.17,,,
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2/20/2019,6:43:00 PM,Cash,241.2,4.761904762,12.06,5.8,241.2,,,
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,1/14/2019,2:43:00 PM,Ewallet,127.08,4.761904762,6.354,6.2,127.08,,,
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,3/26/2019,1:54:00 PM,Cash,257.08,4.761904762,12.854,7.7,257.08,,,
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,03-01-2019,12:15:00 PM,Ewallet,139.02,4.761904762,6.951,8.1,139.02,,,
390-31-6381,Giza,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,01-07-2019,12:37:00 PM,Cash,81.66,4.761904762,4.083,7.3,81.66,,,
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,02-01-2019,7:54:00 PM,Cash,310.72,4.761904762,15.536,8.4,310.72,,,
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2/13/2019,3:06:00 PM,Credit card,185.96,4.761904762,9.298,8,185.96,,,
359-90-3665,Cairo,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,1/14/2019,6:03:00 PM,Credit card,72.32,4.761904762,3.616,9.5,72.32,,,
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,1/19/2019,3:58:00 PM,Ewallet,189.18,4.761904762,9.459,7,189.18,,,
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,03-09-2019,1:53:00 PM,Credit card,206.84,4.761904762,10.342,9.8,206.84,,,
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,3/27/2019,2:03:00 PM,Cash,157.02,4.761904762,7.851,9.2,157.02,,,
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,02-04-2019,4:38:00 PM,Ewallet,215.3,4.761904762,10.765,7.7,215.3,,,
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,3/14/2019,11:07:00 AM,Cash,596.1,4.761904762,29.805,5.3,596.1,,,
227-50-3718,Alex,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,03-04-2019,12:23:00 PM,Cash,73.1,4.761904762,3.655,4.4,73.1,,,
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,03-03-2019,10:54:00 AM,Credit card,279.18,4.761904762,13.959,4.3,279.18,,,
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,1/27/2019,5:38:00 PM,Ewallet,169.68,4.761904762,8.484,9.4,169.68,,,
560-49-6611,Alex,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,02-07-2019,2:13:00 PM,Cash,45.58,4.761904762,2.279,9.8,45.58,,,
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,02-05-2019,11:51:00 AM,Ewallet,225.6,4.761904762,11.28,4.8,225.6,,,
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,3/15/2019,1:05:00 PM,Cash,290.4,4.761904762,14.52,5.3,290.4,,,
470-31-3286,Cairo,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,03-01-2019,11:30:00 AM,Credit card,44.46,4.761904762,2.223,8.7,44.46,,,
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2/15/2019,1:30:00 PM,Credit card,156.6,4.761904762,7.83,9.5,156.6,,,
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2/17/2019,7:11:00 PM,Ewallet,419.94,4.761904762,20.997,5.3,419.94,,,
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,1/26/2019,6:53:00 PM,Cash,184.25,4.761904762,9.2125,9.2,184.25,,,
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,3/24/2019,2:22:00 PM,Ewallet,140.64,4.761904762,7.032,9.6,140.64,,,
219-61-4139,Giza,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,1/23/2019,5:16:00 PM,Ewallet,83.08,4.761904762,4.154,6.4,83.08,,,
